Year,Month,VALUE,Datetime_EOM,C2VSim_Date,Sensor
1999,3,15100.0,1999-03-31,03/31/1999_24:00,15
1999,4,16495.0,1999-04-30,04/30/1999_24:00,15
1999,5,18086.0,1999-05-31,05/31/1999_24:00,15
1999,6,18620.0,1999-06-30,06/30/1999_24:00,15
1999,7,13640.0,1999-07-31,07/31/1999_24:00,15
1999,8,21778.0,1999-08-31,08/31/1999_24:00,15
1999,9,20320.0,1999-09-30,09/30/1999_24:00,15
1999,10,14316.0,1999-10-31,10/31/1999_24:00,15
1999,11,14956.0,1999-11-30,11/30/1999_24:00,15
1999,12,14285.0,1999-12-31,12/31/1999_24:00,15
2000,1,15000.0,2000-01-31,01/31/2000_24:00,15
2000,2,17636.0,2000-02-29,02/29/2000_24:00,15
2000,3,19022.0,2000-03-31,03/31/2000_24:00,15
2000,4,20900.0,2000-04-30,04/30/2000_24:00,15
2000,5,24278.0,2000-05-31,05/31/2000_24:00,15
2000,6,20020.0,2000-06-30,06/30/2000_24:00,15
2000,7,19980.0,2000-07-31,07/31/2000_24:00,15
2000,8,25769.0,2000-08-31,08/31/2000_24:00,15
2000,9,19040.0,2000-09-30,09/30/2000_24:00,15
2000,10,17834.0,2000-10-31,10/31/2000_24:00,15
2000,11,15804.0,2000-11-30,11/30/2000_24:00,15
2000,12,15868.0,2000-12-31,12/31/2000_24:00,15
2001,1,16773.0,2001-01-31,01/31/2001_24:00,15
2001,2,21460.0,2001-02-28,02/28/2001_24:00,15
2001,3,17260.0,2001-03-31,03/31/2001_24:00,15
2001,4,20140.0,2001-04-30,04/30/2001_24:00,15
2001,5,18428.0,2001-05-31,05/31/2001_24:00,15
2001,6,17413.0,2001-06-30,06/30/2001_24:00,15
2001,7,18878.0,2001-07-31,07/31/2001_24:00,15
2001,8,19040.0,2001-08-31,08/31/2001_24:00,15
2001,9,20360.0,2001-09-30,09/30/2001_24:00,15
2001,10,15420.0,2001-10-31,10/31/2001_24:00,15
2001,11,13340.0,2001-11-30,11/30/2001_24:00,15
2001,12,14444.0,2001-12-31,12/31/2001_24:00,15
2002,1,14624.0,2002-01-31,01/31/2002_24:00,15
2002,2,13687.0,2002-02-28,02/28/2002_24:00,15
2002,3,17904.0,2002-03-31,03/31/2002_24:00,15
2002,4,21008.0,2002-04-30,04/30/2002_24:00,15
2002,5,21821.0,2002-05-31,05/31/2002_24:00,15
2002,6,21329.0,2002-06-30,06/30/2002_24:00,15
2002,7,20900.0,2002-07-31,07/31/2002_24:00,15
2002,8,20610.0,2002-08-31,08/31/2002_24:00,15
2002,9,20503.0,2002-09-30,09/30/2002_24:00,15
2002,10,20517.0,2002-10-31,10/31/2002_24:00,15
2002,11,15196.0,2002-11-30,11/30/2002_24:00,15
2002,12,16427.0,2002-12-31,12/31/2002_24:00,15
2003,1,18068.0,2003-01-31,01/31/2003_24:00,15
2003,2,17735.0,2003-02-28,02/28/2003_24:00,15
2003,3,18878.0,2003-03-31,03/31/2003_24:00,15
2003,4,19695.0,2003-04-30,04/30/2003_24:00,15
2003,5,18952.0,2003-05-31,05/31/2003_24:00,15
2003,6,19560.0,2003-06-30,06/30/2003_24:00,15
2003,7,17816.0,2003-07-31,07/31/2003_24:00,15
2003,8,19960.0,2003-08-31,08/31/2003_24:00,15
2003,9,19960.0,2003-09-30,09/30/2003_24:00,15
2003,10,15827.0,2003-10-31,10/31/2003_24:00,15
2003,11,17798.0,2003-11-30,11/30/2003_24:00,15
2003,12,16087.0,2003-12-31,12/31/2003_24:00,15
2004,1,17294.0,2004-01-31,01/31/2004_24:00,15
2004,2,17090.0,2004-02-29,02/29/2004_24:00,15
2004,3,18230.0,2004-03-31,03/31/2004_24:00,15
2004,4,20540.0,2004-04-30,04/30/2004_24:00,15
2004,5,18662.0,2004-05-31,05/31/2004_24:00,15
2004,6,18122.0,2004-06-30,06/30/2004_24:00,15
2004,7,18230.0,2004-07-31,07/31/2004_24:00,15
2004,8,18572.0,2004-08-31,08/31/2004_24:00,15
2004,9,16393.0,2004-09-30,09/30/2004_24:00,15
2004,10,14908.0,2004-10-31,10/31/2004_24:00,15
2004,11,16155.0,2004-11-30,11/30/2004_24:00,15
2004,12,16189.0,2004-12-31,12/31/2004_24:00,15
2005,1,18860.0,2005-01-31,01/31/2005_24:00,15
2005,2,20940.0,2005-02-28,02/28/2005_24:00,15
2005,3,21799.0,2005-03-31,03/31/2005_24:00,15
2005,4,22660.0,2005-04-30,04/30/2005_24:00,15
2005,5,25700.0,2005-05-31,05/31/2005_24:00,15
2005,6,19346.0,2005-06-30,06/30/2005_24:00,15
2005,7,22954.0,2005-07-31,07/31/2005_24:00,15
2005,8,20840.0,2005-08-31,08/31/2005_24:00,15
2005,9,22114.0,2005-09-30,09/30/2005_24:00,15
2005,10,17645.0,2005-10-31,10/31/2005_24:00,15
2005,11,15580.0,2005-11-30,11/30/2005_24:00,15
2005,12,19004.0,2005-12-31,12/31/2005_24:00,15
2006,1,19058.0,2006-01-31,01/31/2006_24:00,15
2006,2,20200.0,2006-02-28,02/28/2006_24:00,15
2006,3,17834.0,2006-03-31,03/31/2006_24:00,15
2006,4,18374.0,2006-04-30,04/30/2006_24:00,15
2006,5,23632.0,2006-05-31,05/31/2006_24:00,15
2006,6,22639.0,2006-06-30,06/30/2006_24:00,15
2006,7,21300.0,2006-07-31,07/31/2006_24:00,15
2006,8,23164.0,2006-08-31,08/31/2006_24:00,15
2006,9,23374.0,2006-09-30,09/30/2006_24:00,15
2006,10,17549.0,2006-10-31,10/31/2006_24:00,15
2006,11,21526.0,2006-11-30,11/30/2006_24:00,15
2006,12,17690.0,2006-12-31,12/31/2006_24:00,15
2007,1,13970.0,2007-01-31,01/31/2007_24:00,15
2007,2,17852.0,2007-02-28,02/28/2007_24:00,15
2007,3,15308.0,2007-03-31,03/31/2007_24:00,15
2007,4,14075.0,2007-04-30,04/30/2007_24:00,15
2007,5,14900.0,2007-05-31,05/31/2007_24:00,15
2007,6,14524.0,2007-06-30,06/30/2007_24:00,15
2007,7,13700.0,2007-07-31,07/31/2007_24:00,15
2007,8,16206.0,2007-08-31,08/31/2007_24:00,15
2007,9,13700.0,2007-09-30,09/30/2007_24:00,15
2007,10,13700.0,2007-10-31,10/31/2007_24:00,15
2007,11,18896.0,2007-11-30,11/30/2007_24:00,15
2007,12,15228.0,2007-12-31,12/31/2007_24:00,15
2008,1,15340.0,2008-01-31,01/31/2008_24:00,15
2008,2,15772.0,2008-02-29,02/29/2008_24:00,15
2008,3,14364.0,2008-03-31,03/31/2008_24:00,15
2008,4,15180.0,2008-04-30,04/30/2008_24:00,15
2008,5,16801.0,2008-05-31,05/31/2008_24:00,15
2008,6,16002.0,2008-06-30,06/30/2008_24:00,15
2008,7,14150.0,2008-07-31,07/31/2008_24:00,15
2008,8,18000.0,2008-08-31,08/31/2008_24:00,15
2008,9,18068.0,2008-09-30,09/30/2008_24:00,15
2008,10,13295.0,2008-10-31,10/31/2008_24:00,15
2008,11,15934.0,2008-11-30,11/30/2008_24:00,15
2008,12,13400.0,2008-12-31,12/31/2008_24:00,15
2009,1,13715.0,2009-01-31,01/31/2009_24:00,15
2009,2,13430.0,2009-02-28,02/28/2009_24:00,15
2009,3,15276.0,2009-03-31,03/31/2009_24:00,15
2009,4,15196.0,2009-04-30,04/30/2009_24:00,15
2009,5,18158.0,2009-05-31,05/31/2009_24:00,15
2009,6,17464.0,2009-06-30,06/30/2009_24:00,15
2009,7,16614.0,2009-07-31,07/31/2009_24:00,15
2009,8,17447.0,2009-08-31,08/31/2009_24:00,15
2009,9,18104.0,2009-09-30,09/30/2009_24:00,15
2009,10,17396.0,2009-10-31,10/31/2009_24:00,15
2009,11,19580.0,2009-11-30,11/30/2009_24:00,15
2009,12,16495.0,2009-12-31,12/31/2009_24:00,15
2010,1,15628.0,2010-01-31,01/31/2010_24:00,15
2010,2,14240.0,2010-02-28,02/28/2010_24:00,15
2010,3,20540.0,2010-03-31,03/31/2010_24:00,15
2010,4,24798.0,2010-04-30,04/30/2010_24:00,15
2010,5,21967.0,2010-05-31,05/31/2010_24:00,15
2010,6,24740.0,2010-06-30,06/30/2010_24:00,15
2010,7,16750.0,2010-07-31,07/31/2010_24:00,15
2010,8,18950.0,2010-08-31,08/31/2010_24:00,15
2010,9,18698.0,2010-09-30,09/30/2010_24:00,15
2010,10,15470.0,2010-10-31,10/31/2010_24:00,15
2010,11,19960.0,2010-11-30,11/30/2010_24:00,15
2010,12,15212.0,2010-12-31,12/31/2010_24:00,15
2011,1,15340.0,2011-01-31,01/31/2011_24:00,15
2011,2,19520.0,2011-02-28,02/28/2011_24:00,15
2011,3,19094.0,2011-03-31,03/31/2011_24:00,15
2011,4,18806.0,2011-04-30,04/30/2011_24:00,15
2011,5,23059.0,2011-05-31,05/31/2011_24:00,15
2011,6,23080.0,2011-06-30,06/30/2011_24:00,15
2011,7,17960.0,2011-07-31,07/31/2011_24:00,15
2011,8,20900.0,2011-08-31,08/31/2011_24:00,15
2011,9,21442.0,2011-09-30,09/30/2011_24:00,15
2011,10,17481.0,2011-10-31,10/31/2011_24:00,15
2011,11,19130.0,2011-11-30,11/30/2011_24:00,15
2011,12,20900.0,2011-12-31,12/31/2011_24:00,15
2012,1,17294.0,2012-01-31,01/31/2012_24:00,15
2012,2,17090.0,2012-02-29,02/29/2012_24:00,15
2012,3,21883.0,2012-03-31,03/31/2012_24:00,15
2012,4,17600.0,2012-04-30,04/30/2012_24:00,15
2012,5,20680.0,2012-05-31,05/31/2012_24:00,15
2012,6,19680.0,2012-06-30,06/30/2012_24:00,15
2012,7,19920.0,2012-07-31,07/31/2012_24:00,15
2012,8,19220.0,2012-08-31,08/31/2012_24:00,15
2012,9,13460.0,2012-09-30,09/30/2012_24:00,15
2012,10,20440.0,2012-10-31,10/31/2012_24:00,15
2012,11,19920.0,2012-11-30,11/30/2012_24:00,15
2012,12,17311.0,2012-12-31,12/31/2012_24:00,15
2013,1,15180.0,2013-01-31,01/31/2013_24:00,15
2013,2,14972.0,2013-02-28,02/28/2013_24:00,15
2013,3,18860.0,2013-03-31,03/31/2013_24:00,15
2013,4,17585.0,2013-04-30,04/30/2013_24:00,15
2013,5,17924.0,2013-05-31,05/31/2013_24:00,15
2013,6,18482.0,2013-06-30,06/30/2013_24:00,15
2013,7,17650.0,2013-07-31,07/31/2013_24:00,15
2013,8,19660.0,2013-08-31,08/31/2013_24:00,15
2013,9,14195.0,2013-09-30,09/30/2013_24:00,15
2013,10,16818.0,2013-10-31,10/31/2013_24:00,15
2013,11,19700.0,2013-11-30,11/30/2013_24:00,15
2013,12,16444.0,2013-12-31,12/31/2013_24:00,15
2014,1,16002.0,2014-01-31,01/31/2014_24:00,15
2014,2,19580.0,2014-02-28,02/28/2014_24:00,15
2014,3,14396.0,2014-03-31,03/31/2014_24:00,15
2014,4,19860.0,2014-04-30,04/30/2014_24:00,15
2014,5,18680.0,2014-05-31,05/31/2014_24:00,15
2014,6,17515.0,2014-06-30,06/30/2014_24:00,15
2014,7,18860.0,2014-07-31,07/31/2014_24:00,15
2014,8,17107.0,2014-08-31,08/31/2014_24:00,15
2014,9,14075.0,2014-09-30,09/30/2014_24:00,15
2014,10,15244.0,2014-10-31,10/31/2014_24:00,15
2014,11,21320.0,2014-11-30,11/30/2014_24:00,15
2014,12,17525.0,2014-12-31,12/31/2014_24:00,15
2015,1,15468.0,2015-01-31,01/31/2015_24:00,15
2015,2,15244.0,2015-02-28,02/28/2015_24:00,15
2015,3,14732.0,2015-03-31,03/31/2015_24:00,15
2015,4,18014.0,2015-04-30,04/30/2015_24:00,15
2015,5,17175.0,2015-05-31,05/31/2015_24:00,15
2015,6,16546.0,2015-06-30,06/30/2015_24:00,15
2015,7,16203.0,2015-07-31,07/31/2015_24:00,15
2015,8,16098.0,2015-08-31,08/31/2015_24:00,15
2015,9,15420.0,2015-09-30,09/30/2015_24:00,15
2015,10,14240.0,2015-10-31,10/31/2015_24:00,15
2015,11,18608.0,2015-11-30,11/30/2015_24:00,15
2015,12,15900.0,2015-12-31,12/31/2015_24:00,15
2016,1,15724.0,2016-01-31,01/31/2016_24:00,15
2016,2,14396.0,2016-02-29,02/29/2016_24:00,15
2016,3,15340.0,2016-03-31,03/31/2016_24:00,15
2016,4,15049.0,2016-04-30,04/30/2016_24:00,15
2016,5,16359.0,2016-05-31,05/31/2016_24:00,15
2016,6,15100.0,2016-06-30,06/30/2016_24:00,15
2016,7,16920.0,2016-07-31,07/31/2016_24:00,15
2016,8,16063.0,2016-08-31,08/31/2016_24:00,15
2016,9,17311.0,2016-09-30,09/30/2016_24:00,15
2016,10,16988.0,2016-10-31,10/31/2016_24:00,15
2016,11,17931.0,2016-11-30,11/30/2016_24:00,15
2016,12,14926.0,2016-12-31,12/31/2016_24:00,15
2017,1,21718.0,2017-01-31,01/31/2017_24:00,15
2017,2,18392.0,2017-02-28,02/28/2017_24:00,15
2017,3,17653.0,2017-03-31,03/31/2017_24:00,15
2017,4,15163.0,2017-04-30,04/30/2017_24:00,15
2017,5,16920.0,2017-05-31,05/31/2017_24:00,15
2017,6,18446.0,2017-06-30,06/30/2017_24:00,15
2017,7,16767.0,2017-07-31,07/31/2017_24:00,15
2017,8,16512.0,2017-08-31,08/31/2017_24:00,15
2017,9,14844.0,2017-09-30,09/30/2017_24:00,15
2017,10,13880.0,2017-10-31,10/31/2017_24:00,15
2017,11,18212.0,2017-11-30,11/30/2017_24:00,15
2017,12,13595.0,2017-12-31,12/31/2017_24:00,15
2018,1,16087.0,2018-01-31,01/31/2018_24:00,15
2018,2,17532.0,2018-02-28,02/28/2018_24:00,15
2018,3,17243.0,2018-03-31,03/31/2018_24:00,15
2018,4,16257.0,2018-04-30,04/30/2018_24:00,15
2018,5,18356.0,2018-05-31,05/31/2018_24:00,15
2018,6,18428.0,2018-06-30,06/30/2018_24:00,15
2018,7,21841.0,2018-07-31,07/31/2018_24:00,15
2018,8,20180.0,2018-08-31,08/31/2018_24:00,15
2018,9,22954.0,2018-09-30,09/30/2018_24:00,15
2018,10,15756.0,2018-10-31,10/31/2018_24:00,15
2018,11,18986.0,2018-11-30,11/30/2018_24:00,15
2018,12,15372.0,2018-12-31,12/31/2018_24:00,15
2019,1,14972.0,2019-01-31,01/31/2019_24:00,15
2019,2,19040.0,2019-02-28,02/28/2019_24:00,15
2019,3,19292.0,2019-03-31,03/31/2019_24:00,15
2019,4,19346.0,2019-04-30,04/30/2019_24:00,15
2019,5,16631.0,2019-05-31,05/31/2019_24:00,15
2019,6,16308.0,2019-06-30,06/30/2019_24:00,15
2019,7,18104.0,2019-07-31,07/31/2019_24:00,15
2019,8,18248.0,2019-08-31,08/31/2019_24:00,15
2019,9,19700.0,2019-09-30,09/30/2019_24:00,15
2019,10,18068.0,2019-10-31,10/31/2019_24:00,15
2019,11,19600.0,2019-11-30,11/30/2019_24:00,15
2019,12,17158.0,2019-12-31,12/31/2019_24:00,15
2020,1,15836.0,2020-01-31,01/31/2020_24:00,15
2020,2,18896.0,2020-02-29,02/29/2020_24:00,15
2020,3,17549.0,2020-03-31,03/31/2020_24:00,15
2020,4,16767.0,2020-04-30,04/30/2020_24:00,15
2020,5,17141.0,2020-05-31,05/31/2020_24:00,15
2020,6,17708.0,2020-06-30,06/30/2020_24:00,15
2020,7,17515.0,2020-07-31,07/31/2020_24:00,15
2020,8,19148.0,2020-08-31,08/31/2020_24:00,15
2020,9,23038.0,2020-09-30,09/30/2020_24:00,15
2020,10,17124.0,2020-10-31,10/31/2020_24:00,15
2020,11,21160.0,2020-11-30,11/30/2020_24:00,15
2020,12,16665.0,2020-12-31,12/31/2020_24:00,15
2021,1,17175.0,2021-01-31,01/31/2021_24:00,15
2021,2,20920.0,2021-02-28,02/28/2021_24:00,15
2021,3,16835.0,2021-03-31,03/31/2021_24:00,15
2021,4,18950.0,2021-04-30,04/30/2021_24:00,15
2021,5,17277.0,2021-05-31,05/31/2021_24:00,15
2021,6,18158.0,2021-06-30,06/30/2021_24:00,15
2021,7,17515.0,2021-07-31,07/31/2021_24:00,15
2021,8,17818.0,2021-08-31,08/31/2021_24:00,15
2021,9,22765.0,2021-09-30,09/30/2021_24:00,15
2021,10,20880.0,2021-10-31,10/31/2021_24:00,15
2021,11,16257.0,2021-11-30,11/30/2021_24:00,15
2021,12,16954.0,2021-12-31,12/31/2021_24:00,15
2022,1,18824.0,2022-01-31,01/31/2022_24:00,15
2022,2,16563.0,2022-02-28,02/28/2022_24:00,15
2022,3,17328.0,2022-03-31,03/31/2022_24:00,15
2022,4,17532.0,2022-04-30,04/30/2022_24:00,15
2022,5,17413.0,2022-05-31,05/31/2022_24:00,15
2022,6,20620.0,2022-06-30,06/30/2022_24:00,15
2022,7,16121.0,2022-07-31,07/31/2022_24:00,15
2022,8,17532.0,2022-08-31,08/31/2022_24:00,15
2022,9,24358.0,2022-09-30,09/30/2022_24:00,15
2022,10,21925.0,2022-10-31,10/31/2022_24:00,15
2022,11,17924.0,2022-11-30,11/30/2022_24:00,15
2022,12,17960.0,2022-12-31,12/31/2022_24:00,15
2023,1,20600.0,2023-01-31,01/31/2023_24:00,15
2023,2,17583.0,2023-02-28,02/28/2023_24:00,15
2023,3,21568.0,2023-03-31,03/31/2023_24:00,15
2023,4,22156.0,2023-04-30,04/30/2023_24:00,15
2023,5,21862.0,2023-05-31,05/31/2023_24:00,15
2023,6,21160.0,2023-06-30,06/30/2023_24:00,15
2023,7,21180.0,2023-07-31,07/31/2023_24:00,15
2023,8,20820.0,2023-08-31,08/31/2023_24:00,15
2023,9,20960.0,2023-09-30,09/30/2023_24:00,15
2023,10,18932.0,2023-10-31,10/31/2023_24:00,15
2023,11,17978.0,2023-11-30,11/30/2023_24:00,15
2023,12,19238.0,2023-12-31,12/31/2023_24:00,15
2024,1,16716.0,2024-01-31,01/31/2024_24:00,15
2024,2,18698.0,2024-02-29,02/29/2024_24:00,15
2024,3,18284.0,2024-03-31,03/31/2024_24:00,15
2024,4,17726.0,2024-04-30,04/30/2024_24:00,15
2024,5,21883.0,2024-05-31,05/31/2024_24:00,15
2024,6,16784.0,2024-06-30,06/30/2024_24:00,15
2024,7,16665.0,2024-07-31,07/31/2024_24:00,15
2024,8,17413.0,2024-08-31,08/31/2024_24:00,15
2024,9,22660.0,2024-09-30,09/30/2024_24:00,15
2024,10,15934.0,2024-10-31,10/31/2024_24:00,15
2024,11,18086.0,2024-11-30,11/30/2024_24:00,15
2024,12,16002.0,2024-12-31,12/31/2024_24:00,15
2025,1,17780.0,2025-01-31,01/31/2025_24:00,15
2025,2,17362.0,2025-02-28,02/28/2025_24:00,15
2025,3,17726.0,2025-03-31,03/31/2025_24:00,15
