STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS,Datetime
TLC,M,15,STORAGE,19801201 0000,19801130 0000,25190.0,,AF,1980-12-01
TLC,M,15,STORAGE,19810101 0000,19810131 0000,20720.0,,AF,1981-01-01
TLC,M,15,STORAGE,19810201 0000,19810301 0000,20350.0,,AF,1981-02-01
TLC,M,15,STORAGE,19810301 0000,19810331 0000,37600.0,,AF,1981-03-01
TLC,M,15,STORAGE,19810401 0000,19810430 0000,35800.0,,AF,1981-04-01
TLC,M,15,STORAGE,19810501 0000,19810531 0000,37900.0,,AF,1981-05-01
TLC,M,15,STORAGE,19810601 0000,19810601 0000,42320.0,,AF,1981-06-01
TLC,M,15,STORAGE,19810701 0000,19810731 0000,38500.0,,AF,1981-07-01
TLC,M,15,STORAGE,19810801 0000,19810801 0000,36400.0,,AF,1981-08-01
TLC,M,15,STORAGE,19810901 0000,19810930 0000,32190.0,,AF,1981-09-01
TLC,M,15,STORAGE,19811001 0000,19811031 0000,20900.0,,AF,1981-10-01
TLC,M,15,STORAGE,19811101 0000,19811101 0000,24990.0,,AF,1981-11-01
TLC,M,15,STORAGE,19811201 0000,19811231 0000,29800.0,,AF,1981-12-01
TLC,M,15,STORAGE,19820101 0000,19820131 0000,29560.0,,AF,1982-01-01
TLC,M,15,STORAGE,19820201 0000,19820301 0000,30300.0,,AF,1982-02-01
TLC,M,15,STORAGE,19820301 0000,19820331 0000,25820.0,,AF,1982-03-01
TLC,M,15,STORAGE,19820401 0000,19820430 0000,37000.0,,AF,1982-04-01
TLC,M,15,STORAGE,19820501 0000,19820531 0000,36700.0,,AF,1982-05-01
TLC,M,15,STORAGE,19820601 0000,19820630 0000,35240.0,,AF,1982-06-01
TLC,M,15,STORAGE,19820701 0000,19820731 0000,38200.0,,AF,1982-07-01
TLC,M,15,STORAGE,19820801 0000,19820831 0000,36100.0,,AF,1982-08-01
TLC,M,15,STORAGE,19820901 0000,19820930 0000,27150.0,,AF,1982-09-01
